pr_number,title,draft,base_branch,head_branch,base_sha,head_sha,merge_base_main,commit_count,changed_files_count,module,target_is_main,head_branch_exists,all_commits_in_main,patch_equivalent_in_main,diff_against_main,stack_parent_pr,stack_tip_pr,merge_conflict_status,ci_status,preliminary_classification,confidence,evidence,recommended_next_review
561,refactor(connectivity): migrate consumers to canonical runtime state,true,fix/fleet-connectivity-production-readiness-2026-07,cursor/connectivity-runtime-migration-2e0d,954a50deb697237806eb09be09a954d83c361cbd,6040961795a26e6d8b0b1f0a818f8b312d396e54,6040961795a26e6d8b0b1f0a818f8b312d396e54,5,59,cross-cutting,false,true,true,UNKNOWN,EMPTY,560,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 5/5 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 59 files, +6126/-605 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 133 open ancestors, 308 open descendants; base=fix/fleet-connectivity-production-readiness-2026-07 | file overlap: 59 paths overlap 273 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
562,feat(connectivity): fleet connectivity remediation — API v2 UI + production readiness (prompts 13–18),true,fix/fleet-connectivity-production-readiness-2026-07,cursor/fleet-connectivity-redesign-2e0d,954a50deb697237806eb09be09a954d83c361cbd,883449b2c2e861340a7b581c1dc431c2a25cadfd,883449b2c2e861340a7b581c1dc431c2a25cadfd,7,84,cross-cutting,false,true,true,UNKNOWN,EMPTY,561,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 7/7 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 84 files, +9771/-1309 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 134 open ancestors, 307 open descendants; base=fix/fleet-connectivity-production-readiness-2026-07 | file overlap: 74 paths overlap 567 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
563,fix(connectivity): persist reliable webhook processing states (phase 2 prompt 1/10),true,cursor/fleet-connectivity-redesign-2e0d,cursor/webhook-processing-states-2e0d,883449b2c2e861340a7b581c1dc431c2a25cadfd,8a16d2bc0858d6f8085c992edd668aab15cc4a75,8a16d2bc0858d6f8085c992edd668aab15cc4a75,7,83,cross-cutting,false,true,true,UNKNOWN,EMPTY,562,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 7/7 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 83 files, +6302/-706 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 135 open ancestors, 306 open descendants; base=cursor/fleet-connectivity-redesign-2e0d | file overlap: 42 paths overlap 413 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
566,fix(trips): restore live detection and DIMO-first trip repair,false,main,cursor/trip-detection-dimo-repair-b403,06d5642b310b8a81c34c98f9fd9feb320017f92f,7855a17914ba5f2c31b247290ed8c6cc53819aea,ba8d8b77d90aadb80436d47221f05a65564dee34,1,7,cross-cutting,true,true,false,true,NON_EMPTY,480,566,CONFLICTING,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 0/1 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_ALL_NON_REACHABLE_COMMITS_PATCH_EQUIVALENT; git cherry equivalent=1, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (7 paths) | GitHub target diff: 7 files, +295/-59 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 129 open ancestors, 0 open descendants; base=main | file overlap: 6 paths overlap 554 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
568,fix(fleet-health): rental health availability contract (FHS P17–P20),true,cursor/fleet-health-remediation-tracker-bad3,cursor/rental-health-availability-contract-bad3,b2a4003b8d6f1b190074b368a5c8d166fc29f9ec,6ee3a6bd15ab00a0e60b24d3514a25363fde7b7f,6ee3a6bd15ab00a0e60b24d3514a25363fde7b7f,3,24,cross-cutting,false,true,true,UNKNOWN,EMPTY,480,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 3/3 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 24 files, +1125/-86 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 129 open ancestors, 283 open descendants; base=cursor/fleet-health-remediation-tracker-bad3 | file overlap: 24 paths overlap 564 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
573,feat(service-center): load service cases (FHS Phase 4 P25),true,main,cursor/service-center-service-cases-bad3,f1cd747acd49d384f556453669f14e46a2ee84a0,d2abd646495d61f522d381af6fe736ae29f2d558,393a8f5b0716fed81c1af7d5e4215aa0412dc6cf,29,105,cross-cutting,true,true,false,false,NON_EMPTY,568,581,UNKNOWN,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 27/29 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=2, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (7 paths) | GitHub target diff: 105 files, +8642/-387 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 130 open ancestors, 8 open descendants; base=main | file overlap: 105 paths overlap 567 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
574,feat(fleet-health-service): add service case view model (FHS Phase 4 P26),true,main,cursor/fleet-health-service-case-viewmodel-bad3,f1cd747acd49d384f556453669f14e46a2ee84a0,2b5f1fd51465ae1016c7bbd6889a52cf19e9a27c,393a8f5b0716fed81c1af7d5e4215aa0412dc6cf,31,107,cross-cutting,true,true,false,false,NON_EMPTY,573,581,UNKNOWN,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 27/31 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=4, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (12 paths) | GitHub target diff: 107 files, +9247/-424 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 131 open ancestors, 7 open descendants; base=main | file overlap: 107 paths overlap 567 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
575,feat(fleet-health-service): add work area shell (FHS P27),true,main,cursor/fleet-health-work-area-shell-bad3,f1cd747acd49d384f556453669f14e46a2ee84a0,0bd5824f3683d5416862e6e233b9fe92a2445c83,393a8f5b0716fed81c1af7d5e4215aa0412dc6cf,32,114,cross-cutting,true,true,false,false,NON_EMPTY,574,581,UNKNOWN,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 27/32 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=5, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (20 paths) | GitHub target diff: 114 files, +9701/-442 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 132 open ancestors, 6 open descendants; base=main | file overlap: 114 paths overlap 567 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
576,refactor(fleet-health-service): move tasks into work area (FHS P28),true,main,cursor/fleet-health-tasks-work-area-bad3,f1cd747acd49d384f556453669f14e46a2ee84a0,ff52afec308f461387b2cac725e41e0aed0dcba6,393a8f5b0716fed81c1af7d5e4215aa0412dc6cf,33,119,cross-cutting,true,true,false,false,NON_EMPTY,575,581,UNKNOWN,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 27/33 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=6, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (25 paths) | GitHub target diff: 119 files, +10245/-466 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 133 open ancestors, 5 open descendants; base=main | file overlap: 119 paths overlap 567 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
577,feat(service-cases): add fleet work list (FHS P29),true,main,cursor/fleet-health-service-cases-list-bad3,f1cd747acd49d384f556453669f14e46a2ee84a0,c672ba3df188a89977bc2d812c37dbc23529f500,393a8f5b0716fed81c1af7d5e4215aa0412dc6cf,34,123,cross-cutting,true,true,false,false,NON_EMPTY,576,581,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 27/34 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=7, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (29 paths) | GitHub target diff: 123 files, +10931/-466 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 134 open ancestors, 4 open descendants; base=main | file overlap: 123 paths overlap 567 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
578,feat(service-cases): add fleet detail panel (FHS Phase 4 P30),true,main,cursor/fleet-health-service-case-detail-bad3,f1cd747acd49d384f556453669f14e46a2ee84a0,db6dc0aafa24e7abd0b17b9b7aea0624b38d300b,393a8f5b0716fed81c1af7d5e4215aa0412dc6cf,35,128,cross-cutting,true,true,false,false,NON_EMPTY,577,581,UNKNOWN,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 27/35 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=8, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (34 paths) | GitHub target diff: 128 files, +11813/-466 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 135 open ancestors, 3 open descendants; base=main | file overlap: 128 paths overlap 567 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
579,feat(health-service): create service case from finding (FHS Phase 4 P31),true,main,cursor/health-service-create-case-from-finding-bad3,f1cd747acd49d384f556453669f14e46a2ee84a0,0229d9c05e662d1aa9ef78b4a0d989d5537b9fc7,393a8f5b0716fed81c1af7d5e4215aa0412dc6cf,36,134,cross-cutting,true,true,false,false,NON_EMPTY,578,581,UNKNOWN,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 27/36 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=9, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (40 paths) | GitHub target diff: 134 files, +12767/-501 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 136 open ancestors, 2 open descendants; base=main | file overlap: 134 paths overlap 567 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
580,feat(service-cases): link operational tasks (FHS Phase 4 P32),true,main,cursor/service-cases-link-tasks-bad3,f1cd747acd49d384f556453669f14e46a2ee84a0,8f272e8be6593ce2ce373d086cecf27164bec297,393a8f5b0716fed81c1af7d5e4215aa0412dc6cf,37,141,cross-cutting,true,true,false,false,NON_EMPTY,579,581,UNKNOWN,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 27/37 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=10, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (52 paths) | GitHub target diff: 141 files, +13741/-512 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 137 open ancestors, 1 open descendants; base=main | file overlap: 141 paths overlap 567 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
581,feat(fleet-service): combine tasks and case schedules (FHS P33),true,main,cursor/fleet-service-combine-schedules-bad3,ddee8c1c67ee148182718e924032a98a3997ca6c,702469e7035c4b3df8f5b3797be91a9235013ccb,393a8f5b0716fed81c1af7d5e4215aa0412dc6cf,38,145,cross-cutting,true,true,false,false,NON_EMPTY,580,581,UNKNOWN,NO_CHECKS_REPORTED,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 27/38 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=11, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (56 paths) | GitHub target diff: 145 files, +14494/-516 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 138 open ancestors, 0 open descendants; base=main | file overlap: 141 paths overlap 567 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
582,feat(fleet-service): add unified service history (FHS P34),true,main,cursor/fleet-service-unified-history-bad3,90e8c48a56dc14056d55a355cfa1308e20876288,72084114059aab31ded398dc478d2ea7b698d8dd,ddee8c1c67ee148182718e924032a98a3997ca6c,1,9,cross-cutting,true,true,false,false,NON_EMPTY,563,582,UNKNOWN,NO_CHECKS_REPORTED,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 0/1 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (9 paths) | GitHub target diff: 9 files, +1225/-37 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 136 open ancestors, 0 open descendants; base=main | file overlap: 3 paths overlap 543 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
583,feat(rental-health): define stable finding identity (P35),true,main,cursor/rental-health-finding-identity-bad3,90e8c48a56dc14056d55a355cfa1308e20876288,57ad8f0901f8160db70178748b65810b8b59929c,90e8c48a56dc14056d55a355cfa1308e20876288,1,6,health,true,true,false,false,NON_EMPTY,563,593,UNKNOWN,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/1 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (6 paths) | GitHub target diff: 6 files, +500/-0 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 136 open ancestors, 10 open descendants; base=main | file overlap: 6 paths overlap 542 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
584,feat(rental-health): expose source finding identifiers (Phase 5 P36),true,main,cursor/rental-health-expose-finding-ids-bad3,90e8c48a56dc14056d55a355cfa1308e20876288,ccdb05911267d30aa70e05cb4adb5be0139f9f9d,90e8c48a56dc14056d55a355cfa1308e20876288,2,15,health,true,true,false,false,NON_EMPTY,583,593,UNKNOWN,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/2 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=2, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (15 paths) | GitHub target diff: 15 files, +1738/-14 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 137 open ancestors, 9 open descendants; base=main | file overlap: 15 paths overlap 562 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
585,feat(health-task): persist finding identity (Phase 5 P37),true,main,cursor/health-task-finding-identity-bad3,90e8c48a56dc14056d55a355cfa1308e20876288,648de2ca5377b6de8210614d3fe4c8a2aaeb66b4,90e8c48a56dc14056d55a355cfa1308e20876288,3,26,cross-cutting,true,true,false,false,NON_EMPTY,584,593,UNKNOWN,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/3 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=3, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (26 paths) | GitHub target diff: 26 files, +2558/-72 | GitHub mergeability: UNKNOWN/UNKNOWN | branch ancestry: 138 open ancestors, 8 open descendants; base=main | file overlap: 22 paths overlap 564 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
586,fix(health-task): require exact finding matches (Phase 5 P38),true,cursor/health-task-finding-identity-bad3,cursor/health-task-exact-matches-bad3,648de2ca5377b6de8210614d3fe4c8a2aaeb66b4,f17eebe79f3349e968e7a81167ff5f20918f5486,90e8c48a56dc14056d55a355cfa1308e20876288,1,7,cross-cutting,false,true,false,false,NON_EMPTY,585,593,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/1 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (28 paths) | GitHub target diff: 7 files, +500/-81 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 139 open ancestors, 7 open descendants; base=cursor/health-task-finding-identity-bad3 | file overlap: 7 paths overlap 545 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
587,fix(health-task): remove broad match heuristics (Phase 5 P39),true,cursor/health-task-exact-matches-bad3,cursor/health-task-remove-heuristics-bad3,f17eebe79f3349e968e7a81167ff5f20918f5486,5b4bac47f2cf24bb64aa9d2cba13780c4d8615df,90e8c48a56dc14056d55a355cfa1308e20876288,1,6,cross-cutting,false,true,false,false,NON_EMPTY,586,587,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 0/1 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (29 paths) | GitHub target diff: 6 files, +452/-40 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 140 open ancestors, 0 open descendants; base=cursor/health-task-exact-matches-bad3 | file overlap: 6 paths overlap 19 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
